Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
403335,2024-10-03T16:45:00+00:00,16:45,Euroleague,2024,Europe,Alba Berlin,Panathinaikos,https://media.api-sports.io/basketball/teams/519.png,https://media.api-sports.io/basketball/teams/614.png,17,19,21,20,77,26,19,17,25,87,Game Finished,UTC
403336,2024-10-03T17:00:00+00:00,17:00,Euroleague,2024,Europe,Monaco,Olimpia Milano,https://media.api-sports.io/basketball/teams/16.png,https://media.api-sports.io/basketball/teams/722.png,22,25,19,27,93,10,16,23,31,80,Game Finished,UTC
403337,2024-10-03T17:00:00+00:00,17:00,Euroleague,2024,Europe,Zalgiris Kaunas,Barcelona,https://media.api-sports.io/basketball/teams/796.png,https://media.api-sports.io/basketball/teams/2329.png,21,22,7,24,74,14,17,17,19,67,Game Finished,UTC
403339,2024-10-03T18:30:00+00:00,18:30,Euroleague,2024,Europe,Baskonia,Partizan,https://media.api-sports.io/basketball/teams/2331.png,https://media.api-sports.io/basketball/teams/1068.png,16,16,27,29,88,17,21,22,22,82,Game Finished,UTC
403340,2024-10-03T18:45:00+00:00,18:45,Euroleague,2024,Europe,Bayern,Real Madrid,https://media.api-sports.io/basketball/teams/522.png,https://media.api-sports.io/basketball/teams/2338.png,26,26,12,33,97,29,22,22,16,89,Game Finished,UTC
403338,2024-10-03T19:00:00+00:00,19:00,Euroleague,2024,Europe,Maccabi Tel Aviv,Lyon-Villeurbanne,https://media.api-sports.io/basketball/teams/687.png,https://media.api-sports.io/basketball/teams/26.png,24,27,20,18,89,31,21,19,11,82,Game Finished,UTC
403341,2024-10-04T17:30:00+00:00,17:30,Euroleague,2024,Europe,Fenerbahce,Olympiacos,https://media.api-sports.io/basketball/teams/1270.png,https://media.api-sports.io/basketball/teams/1542.png,17,15,25,25,82,13,23,20,15,71,Game Finished,UTC
403342,2024-10-04T19:00:00+00:00,19:00,Euroleague,2024,Europe,Paris,Crvena zvezda,https://media.api-sports.io/basketball/teams/108.png,https://media.api-sports.io/basketball/teams/1065.png,18,25,15,19,77,17,18,23,22,80,Game Finished,UTC
403343,2024-10-04T19:00:00+00:00,19:00,Euroleague,2024,Europe,Virtus Bologna,Anadolu Efes,https://media.api-sports.io/basketball/teams/732.png,https://media.api-sports.io/basketball/teams/1263.png,21,15,16,15,67,15,21,15,25,76,Game Finished,UTC
403344,2024-10-09T17:00:00+00:00,17:00,Euroleague,2024,Europe,Monaco,Maccabi Tel Aviv,https://media.api-sports.io/basketball/teams/16.png,https://media.api-sports.io/basketball/teams/687.png,21,20,24,20,85,23,23,14,19,79,Game Finished,UTC
