Game ID,Date,Time,League Name,Season,Country,Home Team,Away Team,Home Logo,Away Logo,Home Q1 Score,Home Q2 Score,Home Q3 Score,Home Q4 Score,Home Total Score,Away Q1 Score,Away Q2 Score,Away Q3 Score,Away Q4 Score,Away Total Score,Game Status,Timezone
421475,2024-09-21T17:15:00+00:00,17:15,WBL Women,2024-2025,Netherlands,Jolly Jumpers W,Leiden W,https://media.api-sports.io/basketball/teams/3871.png,https://media.api-sports.io/basketball/teams/6087.png,35,8,17,29,89,17,19,13,21,70,Game Finished,UTC
421476,2024-09-21T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,QSTA United W,Binnenland W,https://media.api-sports.io/basketball/teams/6088.png,https://media.api-sports.io/basketball/teams/3868.png,8,24,19,10,61,13,10,10,18,51,Game Finished,UTC
421477,2024-09-21T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,TopKip Lions W,Zwolle W,https://media.api-sports.io/basketball/teams/6569.png,https://media.api-sports.io/basketball/teams/6570.png,38,15,28,19,100,14,8,9,7,38,Game Finished,UTC
421478,2024-09-21T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Triple Threat W,Grasshoppers W,https://media.api-sports.io/basketball/teams/3875.png,https://media.api-sports.io/basketball/teams/3870.png,21,15,12,22,70,17,25,23,16,81,Game Finished,UTC
421479,2024-09-22T13:00:00+00:00,13:00,WBL Women,2024-2025,Netherlands,Limburg W,Den Helder W,https://media.api-sports.io/basketball/teams/5584.png,https://media.api-sports.io/basketball/teams/3869.png,23,21,5,8,57,17,21,17,11,66,Game Finished,UTC
421480,2024-09-28T17:00:00+00:00,17:00,WBL Women,2024-2025,Netherlands,Grasshoppers W,Den Helder W,https://media.api-sports.io/basketball/teams/3870.png,https://media.api-sports.io/basketball/teams/3869.png,28,30,26,24,108,12,14,13,17,56,Game Finished,UTC
421481,2024-09-28T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,QSTA United W,Jolly Jumpers W,https://media.api-sports.io/basketball/teams/6088.png,https://media.api-sports.io/basketball/teams/3871.png,15,18,13,7,53,19,12,13,21,65,Game Finished,UTC
421482,2024-09-28T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,TopKip Lions W,Triple Threat W,https://media.api-sports.io/basketball/teams/6569.png,https://media.api-sports.io/basketball/teams/3875.png,,,,,81,,,,,60,Game Finished,UTC
421483,2024-09-28T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,Zwolle W,Binnenland W,https://media.api-sports.io/basketball/teams/6570.png,https://media.api-sports.io/basketball/teams/3868.png,,,,,64,,,,,67,Game Finished,UTC
421484,2024-09-29T16:00:00+00:00,16:00,WBL Women,2024-2025,Netherlands,Leiden W,Limburg W,https://media.api-sports.io/basketball/teams/6087.png,https://media.api-sports.io/basketball/teams/5584.png,25,17,20,19,81,15,13,15,14,57,Game Finished,UTC
421485,2024-10-01T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Leiden W,Grasshoppers W,https://media.api-sports.io/basketball/teams/6087.png,https://media.api-sports.io/basketball/teams/3870.png,10,10,10,11,41,25,18,13,25,81,Game Finished,UTC
421486,2024-10-02T18:30:00+00:00,18:30,WBL Women,2024-2025,Netherlands,Binnenland W,TopKip Lions W,https://media.api-sports.io/basketball/teams/3868.png,https://media.api-sports.io/basketball/teams/6569.png,5,11,23,18,57,19,18,17,12,66,Game Finished,UTC
421487,2024-10-02T18:30:00+00:00,18:30,WBL Women,2024-2025,Netherlands,Den Helder W,Triple Threat W,https://media.api-sports.io/basketball/teams/3869.png,https://media.api-sports.io/basketball/teams/3875.png,12,14,11,13,50,28,24,7,19,78,Game Finished,UTC
421488,2024-10-02T18:30:00+00:00,18:30,WBL Women,2024-2025,Netherlands,Jolly Jumpers W,Zwolle W,https://media.api-sports.io/basketball/teams/3871.png,https://media.api-sports.io/basketball/teams/6570.png,36,24,42,28,130,13,16,10,11,50,Game Finished,UTC
421489,2024-10-03T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Limburg W,QSTA United W,https://media.api-sports.io/basketball/teams/5584.png,https://media.api-sports.io/basketball/teams/6088.png,16,11,26,19,72,16,9,11,17,53,Game Finished,UTC
421490,2024-10-05T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,TopKip Lions W,Jolly Jumpers W,https://media.api-sports.io/basketball/teams/6569.png,https://media.api-sports.io/basketball/teams/3871.png,16,25,17,25,83,23,14,9,15,61,Game Finished,UTC
421491,2024-10-05T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Triple Threat W,Binnenland W,https://media.api-sports.io/basketball/teams/3875.png,https://media.api-sports.io/basketball/teams/3868.png,17,18,18,13,66,13,9,15,9,46,Game Finished,UTC
421492,2024-10-05T18:15:00+00:00,18:15,WBL Women,2024-2025,Netherlands,Grasshoppers W,QSTA United W,https://media.api-sports.io/basketball/teams/3870.png,https://media.api-sports.io/basketball/teams/6088.png,21,18,25,29,93,12,19,6,10,47,Game Finished,UTC
421493,2024-10-06T15:00:00+00:00,15:00,WBL Women,2024-2025,Netherlands,Zwolle W,Limburg W,https://media.api-sports.io/basketball/teams/6570.png,https://media.api-sports.io/basketball/teams/5584.png,14,16,9,20,59,12,23,16,13,64,Game Finished,UTC
421494,2024-10-06T16:00:00+00:00,16:00,WBL Women,2024-2025,Netherlands,Leiden W,Den Helder W,https://media.api-sports.io/basketball/teams/6087.png,https://media.api-sports.io/basketball/teams/3869.png,16,16,24,16,72,16,18,14,28,76,Game Finished,UTC
421495,2024-10-11T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Zwolle W,Grasshoppers W,https://media.api-sports.io/basketball/teams/6570.png,https://media.api-sports.io/basketball/teams/3870.png,9,8,12,12,41,31,32,30,31,124,Game Finished,UTC
421496,2024-10-12T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,QSTA United W,Den Helder W,https://media.api-sports.io/basketball/teams/6088.png,https://media.api-sports.io/basketball/teams/3869.png,20,17,15,27,79,19,12,21,21,73,Game Finished,UTC
421497,2024-10-12T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Limburg W,TopKip Lions W,https://media.api-sports.io/basketball/teams/5584.png,https://media.api-sports.io/basketball/teams/6569.png,16,23,11,10,60,27,32,27,24,110,Game Finished,UTC
421498,2024-10-12T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Triple Threat W,Leiden W,https://media.api-sports.io/basketball/teams/3875.png,https://media.api-sports.io/basketball/teams/6087.png,26,23,26,16,91,13,15,11,14,53,Game Finished,UTC
421499,2024-10-12T18:45:00+00:00,18:45,WBL Women,2024-2025,Netherlands,Binnenland W,Jolly Jumpers W,https://media.api-sports.io/basketball/teams/3868.png,https://media.api-sports.io/basketball/teams/3871.png,13,14,12,26,65,23,18,17,11,69,Game Finished,UTC
421500,2024-10-19T17:00:00+00:00,17:00,WBL Women,2024-2025,Netherlands,Den Helder W,Zwolle W,https://media.api-sports.io/basketball/teams/3869.png,https://media.api-sports.io/basketball/teams/6570.png,,,,,69,,,,,59,Game Finished,UTC
421501,2024-10-19T17:00:00+00:00,17:00,WBL Women,2024-2025,Netherlands,Jolly Jumpers W,Triple Threat W,https://media.api-sports.io/basketball/teams/3871.png,https://media.api-sports.io/basketball/teams/3875.png,,,,,75,,,,,78,Game Finished,UTC
421502,2024-10-19T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,QSTA United W,Leiden W,https://media.api-sports.io/basketball/teams/6088.png,https://media.api-sports.io/basketball/teams/6087.png,,,,,86,,,,,52,Game Finished,UTC
421503,2024-10-19T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Limburg W,Binnenland W,https://media.api-sports.io/basketball/teams/5584.png,https://media.api-sports.io/basketball/teams/3868.png,,,,,58,,,,,61,Game Finished,UTC
421507,2024-10-23T18:00:00+00:00,18:00,WBL Women,2024-2025,Netherlands,Leiden W,Zwolle W,https://media.api-sports.io/basketball/teams/6087.png,https://media.api-sports.io/basketball/teams/6570.png,22,16,24,16,78,19,16,8,9,52,Game Finished,UTC
421506,2024-10-23T18:30:00+00:00,18:30,WBL Women,2024-2025,Netherlands,QSTA United W,Triple Threat W,https://media.api-sports.io/basketball/teams/6088.png,https://media.api-sports.io/basketball/teams/3875.png,11,19,23,12,65,20,27,18,19,84,Game Finished,UTC
421508,2024-10-23T18:30:00+00:00,18:30,WBL Women,2024-2025,Netherlands,Jolly Jumpers W,Limburg W,https://media.api-sports.io/basketball/teams/3871.png,https://media.api-sports.io/basketball/teams/5584.png,27,16,30,16,89,17,17,8,17,59,Game Finished,UTC
421509,2024-10-23T18:30:00+00:00,18:30,WBL Women,2024-2025,Netherlands,TopKip Lions W,Den Helder W,https://media.api-sports.io/basketball/teams/6569.png,https://media.api-sports.io/basketball/teams/3869.png,,,,,75,,,,,63,Game Finished,UTC
421505,2024-10-24T18:30:00+00:00,18:30,WBL Women,2024-2025,Netherlands,Binnenland W,Grasshoppers W,https://media.api-sports.io/basketball/teams/3868.png,https://media.api-sports.io/basketball/teams/3870.png,11,12,10,13,46,20,19,16,15,70,Game Finished,UTC
421511,2024-10-26T15:45:00+00:00,15:45,WBL Women,2024-2025,Netherlands,Binnenland W,Den Helder W,https://media.api-sports.io/basketball/teams/3868.png,https://media.api-sports.io/basketball/teams/3869.png,,,,,54,,,,,52,Game Finished,UTC
421512,2024-10-26T16:00:00+00:00,16:00,WBL Women,2024-2025,Netherlands,Triple Threat W,Limburg W,https://media.api-sports.io/basketball/teams/3875.png,https://media.api-sports.io/basketball/teams/5584.png,,,,,84,,,,,54,Game Finished,UTC
421513,2024-10-26T16:30:00+00:00,16:30,WBL Women,2024-2025,Netherlands,Grasshoppers W,Jolly Jumpers W,https://media.api-sports.io/basketball/teams/3870.png,https://media.api-sports.io/basketball/teams/3871.png,,,,,84,,,,,79,Game Finished,UTC
421514,2024-10-26T17:30:00+00:00,17:30,WBL Women,2024-2025,Netherlands,TopKip Lions W,Leiden W,https://media.api-sports.io/basketball/teams/6569.png,https://media.api-sports.io/basketball/teams/6087.png,,,,,85,,,,,71,Game Finished,UTC
421515,2024-10-27T16:00:00+00:00,16:00,WBL Women,2024-2025,Netherlands,Zwolle W,QSTA United W,https://media.api-sports.io/basketball/teams/6570.png,https://media.api-sports.io/basketball/teams/6088.png,16,9,21,13,59,23,15,18,18,74,Game Finished,UTC
421516,2024-11-02T15:00:00+00:00,15:00,WBL Women,2024-2025,Netherlands,Limburg W,Grasshoppers W,https://media.api-sports.io/basketball/teams/5584.png,https://media.api-sports.io/basketball/teams/3870.png,,,,,58,,,,,92,Game Finished,UTC
421517,2024-11-02T17:00:00+00:00,17:00,WBL Women,2024-2025,Netherlands,Triple Threat W,Zwolle W,https://media.api-sports.io/basketball/teams/3875.png,https://media.api-sports.io/basketball/teams/6570.png,,,,,88,,,,,69,Game Finished,UTC
